Date,Open,High,Low,Close,Adj Close,Volume
"Apr 27, 2026",1457.84,1458.30,1415.69,1432.44,1432.44,"1,326,200"
"Apr 24, 2026",1459.53,1472.65,1441.69,1457.70,1454.52,"1,751,800"
"Apr 23, 2026",1438.95,1450.00,1396.23,1417.80,1414.71,"1,800,500"
"Apr 22, 2026",1477.00,1477.00,1378.30,1443.66,1440.51,"2,621,800"
"Apr 21, 2026",1476.09,1480.17,1446.25,1458.97,1455.79,"1,274,600"
"Apr 20, 2026",1461.49,1479.30,1452.00,1476.50,1473.28,"1,091,900"
"Apr 17, 2026",1463.76,1472.48,1445.69,1459.80,1456.62,"1,876,500"
"Apr 16, 2026",1453.00,1453.92,1406.50,1410.83,1407.76,"2,626,700"
"Apr 15, 2026",1473.53,1486.17,1415.25,1481.77,1478.54,"4,251,700"
"Apr 14, 2026",1526.39,1531.98,1496.98,1518.30,1514.99,"1,769,200"
"Apr 13, 2026",1465.16,1500.80,1461.03,1500.20,1496.93,"1,709,400"
"Apr 10, 2026",1482.35,1502.50,1473.72,1478.28,1475.06,"1,519,600"
"Apr 09, 2026",1412.12,1453.55,1412.12,1448.64,1445.48,"1,579,700"
"Apr 08, 2026",1421.00,1429.29,1384.23,1421.05,1417.95,"2,427,300"
"Apr 07, 2026",1290.44,1309.00,1272.21,1306.45,1303.60,"1,368,900"
"Apr 06, 2026",1315.11,1320.00,1280.36,1304.01,1301.17,"1,299,200"
"Apr 02, 2026",1305.54,1356.20,1298.18,1317.23,1314.36,"1,883,400"
"Apr 01, 2026",1345.64,1385.72,1344.56,1359.76,1356.80,"1,745,000"
"Mar 31, 2026",1284.33,1322.41,1276.01,1320.83,1317.95,"1,731,500"
"Mar 30, 2026",1318.77,1322.92,1248.11,1253.96,1251.23,"2,144,500"
"Mar 27, 2026",1318.43,1333.78,1298.52,1302.47,1299.63,"1,759,700"
"Mar 26, 2026",1356.81,1359.42,1326.85,1329.50,1326.60,"1,721,100"
"Mar 25, 2026",1394.09,1405.83,1366.69,1393.89,1390.85,"1,610,000"
"Mar 24, 2026",1349.12,1413.28,1348.68,1399.42,1396.37,"1,801,000"
"Mar 23, 2026",1359.73,1400.39,1348.11,1369.62,1366.64,"1,983,200"
"Mar 20, 2026",1357.26,1370.00,1291.10,1317.25,1314.38,"2,645,100"
"Mar 19, 2026",1315.24,1372.46,1310.37,1366.39,1363.41,"1,619,100"
"Mar 18, 2026",1373.37,1381.29,1354.02,1355.17,1352.22,"1,391,400"
"Mar 17, 2026",1385.05,1391.06,1369.31,1389.16,1386.13,"1,135,600"
"Mar 16, 2026",1379.52,1390.16,1368.20,1375.56,1372.56,"1,310,400"
"Mar 13, 2026",1367.54,1386.79,1342.50,1345.69,1342.76,"1,179,000"
"Mar 12, 2026",1372.54,1372.54,1333.57,1351.58,1348.63,"1,780,200"
"Mar 11, 2026",1383.96,1404.78,1372.00,1386.68,1383.66,"1,164,700"
"Mar 10, 2026",1374.59,1407.54,1369.91,1383.40,1380.39,"1,650,900"
"Mar 09, 2026",1284.79,1359.00,1276.11,1357.42,1354.46,"1,808,900"
"Mar 06, 2026",1293.86,1338.00,1286.67,1292.80,1289.98,"1,900,100"
"Mar 05, 2026",1381.12,1407.38,1339.45,1368.36,1365.38,"1,804,500"
"Mar 04, 2026",1391.13,1405.55,1372.71,1399.37,1396.32,"1,486,700"
"Mar 03, 2026",1357.58,1373.50,1329.03,1360.94,1357.97,"2,012,500"
"Mar 02, 2026",1417.75,1442.69,1411.21,1423.54,1420.44,"1,492,400"
"Feb 27, 2026",1430.34,1461.72,1424.50,1450.56,1447.40,"1,358,300"
"Feb 26, 2026",1512.82,1514.33,1426.59,1463.80,1460.61,"2,177,900"
"Feb 25, 2026",1522.40,1547.22,1516.48,1526.51,1523.18,"1,306,900"
"Feb 24, 2026",1500.02,1507.35,1473.93,1497.80,1494.54,"1,538,900"
"Feb 23, 2026",1471.40,1493.01,1462.00,1485.99,1482.75,"1,284,200"
"Feb 20, 2026",1449.42,1487.01,1448.32,1469.59,1466.39,"1,102,500"
"Feb 19, 2026",1439.04,1459.79,1427.58,1458.93,1455.75,"1,135,200"
"Feb 18, 2026",1436.47,1476.50,1427.38,1468.72,1465.52,"1,334,400"
"Feb 17, 2026",1392.57,1428.50,1382.75,1419.78,1416.69,"1,097,200"
"Feb 13, 2026",1414.85,1436.66,1401.00,1406.61,1403.54,"1,248,900"
"Feb 12, 2026",1435.23,1439.25,1392.20,1406.87,1403.80,"1,518,100"
"Feb 11, 2026",1440.40,1451.49,1409.34,1435.63,1432.50,"1,139,300"
"Feb 10, 2026",1439.27,1439.89,1410.80,1413.62,1410.54,"1,200,600"
"Feb 09, 2026",1415.84,1437.09,1408.60,1429.49,1424.50,"1,125,100"
"Feb 06, 2026",1372.37,1415.97,1368.52,1413.01,1408.07,"1,971,000"
"Feb 05, 2026",1329.12,1368.86,1319.53,1350.16,1345.44,"1,790,200"
"Feb 04, 2026",1395.76,1406.10,1316.06,1339.13,1334.45,"2,479,400"
"Feb 03, 2026",1436.04,1445.81,1371.91,1395.88,1391.00,"2,205,100"
"Feb 02, 2026",1397.24,1453.16,1395.40,1441.39,1436.35,"1,766,600"
"Jan 30, 2026",1440.04,1466.43,1416.01,1423.00,1418.03,"2,358,800"
"Jan 29, 2026",1459.32,1467.49,1399.09,1455.16,1450.08,"2,818,900"
"Jan 28, 2026",1493.00,1493.48,1408.05,1422.92,1417.95,"5,036,800"
"Jan 27, 2026",1417.63,1473.59,1417.00,1454.59,1449.51,"3,473,900"
"Jan 26, 2026",1385.87,1419.95,1385.16,1413.35,1408.41,"2,001,300"
"Jan 23, 2026",1376.32,1393.36,1363.27,1389.04,1384.19,"1,556,300"
"Jan 22, 2026",1393.65,1398.80,1373.28,1395.00,1390.13,"1,844,200"
"Jan 21, 2026",1332.00,1371.00,1322.67,1360.09,1355.34,"2,387,200"
"Jan 20, 2026",1319.12,1351.26,1311.31,1326.07,1321.44,"2,970,800"
"Jan 16, 2026",1355.71,1375.37,1338.24,1358.57,1353.82,"2,469,100"
"Jan 15, 2026",1353.64,1358.00,1330.00,1331.60,1326.95,"2,858,400"
"Jan 14, 2026",1267.12,1273.27,1249.62,1263.72,1259.30,"1,536,500"
"Jan 13, 2026",1282.32,1291.48,1268.12,1270.16,1265.72,"1,374,200"
"Jan 12, 2026",1256.06,1283.56,1255.25,1281.23,1276.75,"1,488,600"
"Jan 09, 2026",1232.85,1282.00,1220.99,1273.88,1269.43,"2,394,500"
"Jan 08, 2026",1217.26,1224.54,1176.00,1194.32,1190.15,"1,682,300"
"Jan 07, 2026",1227.45,1235.76,1222.00,1228.47,1224.18,"1,351,200"
"Jan 06, 2026",1222.82,1246.38,1222.42,1242.19,1237.85,"1,895,800"
"Jan 05, 2026",1211.22,1237.86,1211.22,1228.19,1223.90,"3,290,600"
"Jan 02, 2026",1133.76,1172.77,1133.48,1163.78,1159.71,"2,697,900"
"Dec 31, 2025",1080.23,1080.54,1068.92,1069.86,1066.12,"561,300"
"Dec 30, 2025",1084.58,1086.06,1070.42,1072.14,1068.39,"807,300"
"Dec 29, 2025",1064.58,1073.65,1061.07,1066.00,1062.28,"424,300"
"Dec 26, 2025",1066.25,1076.09,1063.08,1072.75,1069.00,"363,800"
"Dec 24, 2025",1059.82,1066.80,1057.44,1065.52,1061.80,"229,800"
"Dec 23, 2025",1057.94,1064.75,1055.69,1061.84,1058.13,"543,600"
"Dec 22, 2025",1066.00,1067.16,1050.00,1056.98,1053.29,"703,700"
"Dec 19, 2025",1042.56,1062.68,1042.56,1056.02,1052.33,"2,319,600"
"Dec 18, 2025",1047.97,1051.81,1035.15,1036.31,1032.69,"1,645,400"
"Dec 17, 2025",1060.77,1065.12,1010.01,1015.43,1011.88,"2,140,900"
"Dec 16, 2025",1081.53,1088.06,1065.94,1076.05,1072.29,"956,300"
"Dec 15, 2025",1089.35,1097.71,1079.59,1087.82,1084.02,"1,283,400"
"Dec 12, 2025",1109.39,1114.56,1077.19,1080.85,1077.07,"1,623,000"
"Dec 11, 2025",1114.75,1127.75,1095.47,1122.84,1118.92,"1,403,600"
"Dec 10, 2025",1109.40,1123.96,1098.88,1119.32,1115.41,"1,093,600"
"Dec 09, 2025",1107.90,1115.74,1105.61,1111.44,1107.56,"904,700"
"Dec 08, 2025",1118.82,1134.18,1114.03,1119.69,1115.78,"1,118,800"
"Dec 05, 2025",1121.93,1129.38,1098.26,1099.47,1095.63,"1,054,400"
"Dec 04, 2025",1122.53,1129.54,1102.17,1110.08,1106.20,"1,511,800"
"Dec 03, 2025",1110.24,1141.72,1105.62,1140.92,1136.93,"2,059,500"
"Dec 02, 2025",1089.61,1113.21,1088.68,1108.78,1104.91,"1,426,000"
"Dec 01, 2025",1056.03,1091.30,1054.47,1087.99,1084.19,"2,103,100"
"Nov 28, 2025",1040.40,1060.28,1035.44,1060.00,1056.30,"939,700"
"Nov 26, 2025",1040.67,1055.00,1037.30,1040.97,1037.33,"1,572,400"
"Nov 25, 2025",993.83,1006.88,973.74,1003.22,999.71,"1,193,000"
"Nov 24, 2025",977.62,995.14,977.59,987.82,984.37,"1,628,100"
"Nov 21, 2025",963.35,978.54,946.11,966.57,963.19,"2,481,800"
"Nov 20, 2025",1042.23,1050.95,977.00,981.04,977.61,"2,055,100"
"Nov 19, 2025",1005.77,1044.73,1005.00,1039.33,1035.70,"1,587,800"
"Nov 18, 2025",1011.08,1017.72,993.99,1004.06,1000.55,"1,414,000"
"Nov 17, 2025",1004.72,1025.00,1004.27,1020.00,1016.44,"1,691,500"
"Nov 14, 2025",989.30,1018.07,981.00,1006.98,1003.46,"1,307,800"
"Nov 13, 2025",1040.99,1041.86,1009.51,1019.86,1016.30,"1,406,300"
"Nov 12, 2025",1030.16,1038.70,1025.23,1037.33,1033.71,"961,900"
"Nov 11, 2025",1031.77,1036.98,1017.78,1022.42,1018.85,"1,026,000"
"Nov 10, 2025",1036.77,1042.79,1021.07,1038.79,1035.16,"992,900"
"Nov 07, 2025",1031.10,1035.40,996.82,1016.96,1013.41,"1,841,900"
"Nov 06, 2025",1039.88,1041.53,1026.44,1029.20,1025.60,"1,073,000"
"Nov 05, 2025",1031.10,1050.64,1030.80,1043.75,1040.10,"1,169,400"
"Nov 04, 2025",1049.95,1063.26,1028.83,1030.14,1026.54,"1,735,100"
"Nov 03, 2025",1063.02,1073.40,1062.99,1066.82,1063.09,"868,100"
"Oct 31, 2025",1071.68,1073.28,1051.40,1059.23,1055.53,"1,179,400"
"Oct 30, 2025",1072.68,1086.11,1070.61,1075.45,1071.69,"1,283,100"
"Oct 29, 2025",1070.66,1077.76,1064.84,1070.84,1067.10,"1,530,000"
"Oct 28, 2025",1056.80,1060.64,1051.73,1052.48,1046.95,"856,900"
"Oct 27, 2025",1050.01,1060.73,1049.36,1059.98,1054.41,"1,265,600"
"Oct 24, 2025",1037.93,1043.40,1032.18,1033.10,1027.67,"1,032,700"
"Oct 23, 2025",1004.52,1040.50,1004.50,1036.41,1030.96,"1,318,200"
"Oct 22, 2025",1026.45,1033.18,997.67,1011.57,1006.25,"1,328,600"
"Oct 21, 2025",1036.31,1037.48,1024.15,1025.02,1019.63,"1,072,200"
"Oct 20, 2025",1031.75,1052.17,1031.49,1042.15,1036.67,"1,271,700"
"Oct 17, 2025",1020.59,1032.77,1015.00,1029.27,1023.86,"1,663,700"
"Oct 16, 2025",1037.17,1049.38,1011.10,1019.59,1014.23,"1,938,400"
"Oct 15, 2025",1030.13,1033.00,993.54,1009.81,1004.50,"2,900,300"
"Oct 14, 2025",967.46,993.48,966.00,983.18,978.01,"2,422,100"
"Oct 13, 2025",971.73,985.18,966.97,984.66,979.48,"2,223,900"
"Oct 10, 2025",970.69,976.20,935.41,936.19,931.27,"2,933,900"
"Oct 09, 2025",985.35,987.53,971.51,980.54,975.38,"1,496,000"
"Oct 08, 2025",977.95,991.59,977.42,987.81,982.62,"1,947,000"
"Oct 07, 2025",1042.83,1044.85,1001.00,1002.30,997.03,"1,667,800"
"Oct 06, 2025",1040.44,1059.00,1040.10,1043.30,1037.81,"1,385,400"
"Oct 03, 2025",1031.00,1039.85,1025.46,1032.22,1026.79,"1,352,300"
"Oct 02, 2025",1039.00,1040.23,1021.89,1030.17,1024.75,"1,689,100"
"Oct 01, 2025",965.61,1005.36,964.82,1003.27,997.99,"1,963,800"
"Sep 30, 2025",968.04,975.64,963.07,968.09,963.00,"1,303,600"
"Sep 29, 2025",963.73,972.07,962.37,962.61,957.55,"1,213,800"
"Sep 26, 2025",946.24,955.22,942.75,951.52,946.52,"955,200"
"Sep 25, 2025",938.20,952.66,937.12,949.55,944.56,"1,272,600"
"Sep 24, 2025",949.72,953.60,940.95,946.94,941.96,"1,400,700"
"Sep 23, 2025",964.41,977.48,956.00,963.51,958.44,"1,664,800"
"Sep 22, 2025",960.92,964.54,953.59,957.80,952.76,"1,885,000"
"Sep 19, 2025",926.07,938.65,925.87,932.15,927.25,"2,410,200"
"Sep 18, 2025",928.67,938.68,916.03,927.80,922.92,"3,176,100"
"Sep 17, 2025",868.23,877.63,861.18,872.27,867.68,"1,553,300"
