Date,Open,High,Low,Close,Adj Close,Volume
"Sep 16, 2025",340.09,340.88,338.62,339.59,339.59,"12,161,500"
"Sep 15, 2025",336.31,339.28,336.23,338.91,338.91,"10,569,900"
"Sep 12, 2025",335.88,336.39,335.23,335.42,335.42,"9,619,700"
"Sep 11, 2025",333.37,335.16,332.97,334.76,334.76,"9,082,600"
"Sep 10, 2025",335.73,336.50,326.19,335.26,335.26,"11,945,700"
"Sep 09, 2025",337.03,338.31,333.85,334.06,334.06,"21,641,900"
"Sep 08, 2025",333.66,335.67,333.23,334.82,334.82,"18,617,300"
"Sep 05, 2025",329.53,331.44,328.93,331.05,331.05,"16,065,200"
"Sep 04, 2025",327.03,327.56,325.35,326.69,326.69,"11,703,100"
"Sep 03, 2025",327.76,329.45,326.73,328.14,328.14,"16,062,200"
"Sep 02, 2025",320.82,325.92,320.24,325.59,325.59,"21,247,500"
"Aug 29, 2025",314.72,318.09,314.64,318.07,318.07,"15,642,600"
"Aug 28, 2025",313.32,315.08,313.07,315.03,315.03,"9,610,200"
"Aug 27, 2025",311.39,312.91,310.77,312.71,312.71,"4,320,100"
"Aug 26, 2025",310.62,312.21,310.31,312.08,312.08,"11,698,500"
"Aug 25, 2025",309.67,310.84,309.67,309.83,309.83,"4,044,400"
"Aug 22, 2025",306.52,311.02,306.43,310.58,310.58,"8,526,500"
"Aug 21, 2025",307.86,308.15,307.03,307.29,307.29,"4,809,000"
"Aug 20, 2025",307.54,308.47,307.40,308.36,308.36,"6,515,400"
"Aug 19, 2025",306.76,307.48,305.19,305.27,305.27,"5,029,900"
"Aug 18, 2025",307.79,307.89,306.63,306.95,306.95,"6,150,100"
"Aug 15, 2025",307.34,308.00,306.87,307.43,307.43,"5,990,100"
"Aug 14, 2025",307.93,308.34,306.52,307.25,307.25,"5,817,700"
"Aug 13, 2025",309.10,310.39,308.45,309.21,309.21,"4,718,600"
"Aug 12, 2025",308.22,309.31,306.71,308.27,308.27,"9,697,400"
"Aug 11, 2025",308.62,309.66,307.63,308.55,308.55,"10,326,700"
"Aug 08, 2025",312.35,313.53,311.00,313.05,313.05,"19,886,800"
"Aug 07, 2025",311.72,313.14,310.70,313.12,313.12,"10,891,500"
"Aug 06, 2025",310.32,311.24,309.84,310.50,310.50,"7,418,200"
"Aug 05, 2025",310.37,312.24,310.22,311.16,311.16,"6,997,700"
"Aug 04, 2025",310.80,311.74,310.37,310.91,310.91,"7,639,000"
"Aug 01, 2025",308.61,309.55,307.45,309.11,309.11,"12,843,400"
"Jul 31, 2025",304.59,304.61,302.86,302.96,302.96,"8,981,000"
"Jul 30, 2025",304.42,304.65,300.96,300.96,300.96,"13,459,600"
"Jul 29, 2025",305.80,307.03,304.99,306.25,306.25,"5,741,100"
"Jul 28, 2025",306.44,306.58,304.05,305.41,305.41,"9,275,400"
"Jul 25, 2025",307.82,308.31,306.20,307.40,307.40,"9,376,400"
"Jul 24, 2025",309.29,310.99,309.06,310.27,310.27,"7,698,800"
"Jul 23, 2025",314.00,314.96,311.42,312.18,312.18,"10,547,500"
"Jul 22, 2025",314.48,316.24,313.62,316.10,316.10,"13,691,800"
"Jul 21, 2025",311.88,313.31,311.61,313.13,313.13,"10,995,800"
"Jul 18, 2025",309.24,309.37,308.32,308.39,308.39,"5,574,300"
"Jul 17, 2025",305.50,307.67,305.12,307.59,307.59,"6,642,300"
"Jul 16, 2025",307.11,311.09,305.73,308.26,308.26,"17,693,100"
"Jul 15, 2025",307.73,308.74,305.79,306.73,306.73,"8,149,000"
"Jul 14, 2025",309.07,309.38,307.73,308.01,308.01,"5,772,900"
"Jul 11, 2025",308.86,310.28,308.52,309.14,309.14,"9,187,300"
"Jul 10, 2025",306.11,306.51,304.82,306.20,306.20,"7,053,700"
"Jul 09, 2025",303.58,305.54,303.23,305.52,305.52,"10,644,100"
"Jul 08, 2025",306.30,306.45,302.77,304.16,304.16,"11,840,500"
"Jul 07, 2025",305.07,307.71,304.53,307.37,307.37,"7,351,600"
"Jul 03, 2025",307.05,307.57,306.15,307.14,307.14,"5,275,800"
"Jul 02, 2025",308.04,309.40,306.96,309.25,309.25,"8,316,400"
"Jul 01, 2025",308.56,309.00,307.36,307.55,307.55,"9,335,600"
"Jun 30, 2025",302.39,304.92,301.95,304.83,304.83,"8,192,100"
"Jun 27, 2025",300.03,302.36,299.89,301.22,301.22,"13,301,300"
"Jun 26, 2025",305.77,307.28,304.86,306.78,306.78,"6,787,500"
"Jun 25, 2025",305.31,307.36,305.12,307.12,307.12,"6,733,200"
"Jun 24, 2025",305.07,306.34,303.54,306.19,306.19,"12,035,200"
"Jun 23, 2025",310.34,312.67,310.31,311.08,311.08,"12,687,900"
"Jun 20, 2025",309.33,310.89,309.25,310.13,310.13,"8,794,700"
"Jun 18, 2025",312.89,312.98,309.86,310.26,310.26,"9,370,800"
"Jun 17, 2025",312.66,313.00,310.12,311.94,311.94,"8,234,100"
"Jun 16, 2025",314.80,314.87,311.65,311.78,311.78,"12,848,400"
"Jun 13, 2025",317.26,317.60,315.04,316.29,316.29,"16,592,900"
"Jun 12, 2025",311.74,313.10,311.15,312.20,312.20,"11,531,400"
"Jun 11, 2025",307.50,308.62,305.85,308.37,308.37,"9,248,800"
"Jun 10, 2025",308.31,308.60,305.87,306.71,306.71,"7,071,700"
"Jun 09, 2025",305.39,307.61,305.06,306.62,306.62,"7,159,000"
"Jun 06, 2025",309.09,309.20,305.10,305.18,305.18,"7,787,500"
"Jun 05, 2025",311.24,312.20,307.65,309.33,309.33,"10,817,800"
"Jun 04, 2025",309.41,311.88,308.74,310.90,310.90,"7,462,500"
"Jun 03, 2025",309.56,309.56,307.15,308.91,308.91,"9,315,100"
"Jun 02, 2025",309.21,311.72,308.72,311.67,311.67,"13,593,200"
"May 30, 2025",303.64,304.02,301.50,303.60,303.60,"9,553,300"
"May 29, 2025",305.74,306.89,304.46,305.61,305.61,"9,487,900"
"May 28, 2025",304.64,304.99,303.06,303.81,303.81,"8,803,300"
"May 27, 2025",303.81,304.88,302.74,304.50,304.50,"9,578,500"
"May 23, 2025",308.86,310.25,307.47,309.75,309.75,"13,339,500"
"May 22, 2025",305.09,305.28,302.10,303.11,303.11,"9,704,200"
"May 21, 2025",304.55,306.46,303.67,305.82,305.82,"12,414,500"
"May 20, 2025",298.35,303.68,298.30,303.58,303.58,"12,851,000"
"May 19, 2025",297.85,298.58,296.48,298.03,298.03,"11,656,300"
"May 16, 2025",292.62,294.58,291.78,294.24,294.24,"14,173,000"
"May 15, 2025",294.10,297.90,293.75,297.84,297.84,"13,497,700"
"May 14, 2025",293.67,294.80,291.96,293.16,293.16,"14,800,600"
"May 13, 2025",299.02,300.30,297.24,299.46,299.46,"10,233,600"
"May 12, 2025",298.33,299.47,296.82,298.19,298.19,"14,375,900"
"May 09, 2025",307.79,308.57,306.01,306.84,306.84,"6,913,100"
"May 08, 2025",309.76,310.48,303.05,304.63,304.63,"11,927,600"
"May 07, 2025",312.10,313.26,310.08,310.75,310.75,"7,888,300"
"May 06, 2025",313.12,315.62,311.40,315.48,315.48,"11,445,300"
"May 05, 2025",305.92,307.65,304.68,306.88,306.88,"8,924,000"
"May 02, 2025",300.17,300.85,297.03,297.98,297.98,"8,678,400"
"May 01, 2025",297.41,297.94,295.32,297.46,297.46,"14,969,100"
"Apr 30, 2025",304.61,306.07,303.44,303.77,303.77,"8,331,900"
"Apr 29, 2025",305.81,306.95,304.00,306.06,306.06,"6,852,100"
"Apr 28, 2025",304.15,309.11,302.97,309.07,309.07,"9,375,500"
"Apr 25, 2025",301.78,305.37,301.01,304.73,304.73,"10,691,600"
"Apr 24, 2025",306.98,308.50,304.71,308.07,308.07,"10,845,000"
"Apr 23, 2025",304.18,304.74,300.59,303.65,303.65,"25,421,500"
"Apr 22, 2025",317.49,317.63,310.36,311.11,311.11,"35,242,300"
"Apr 21, 2025",315.02,316.41,313.95,315.59,315.59,"20,372,300"
"Apr 17, 2025",306.31,307.13,302.73,306.12,306.12,"18,287,800"
"Apr 16, 2025",304.65,308.06,303.80,307.47,307.47,"20,778,100"
"Apr 15, 2025",296.93,298.02,296.09,297.78,297.78,"7,924,100"
"Apr 14, 2025",295.54,296.58,294.53,296.23,296.23,"12,427,600"
"Apr 11, 2025",297.96,299.27,296.81,297.93,297.93,"21,080,100"
"Apr 10, 2025",288.81,292.86,287.23,292.35,292.35,"19,837,800"
"Apr 09, 2025",282.22,285.87,281.04,285.38,285.38,"25,342,200"
"Apr 08, 2025",277.87,278.32,274.24,275.20,275.20,"12,639,500"
"Apr 07, 2025",278.86,280.14,272.58,273.71,273.71,"19,807,000"
"Apr 04, 2025",283.64,284.03,278.02,279.72,279.72,"21,517,200"
"Apr 03, 2025",282.78,289.09,282.45,286.42,286.42,"20,524,400"
"Apr 02, 2025",288.28,289.03,287.36,288.16,288.16,"11,074,800"
"Apr 01, 2025",288.54,289.13,285.91,287.57,287.57,"15,923,600"
"Mar 31, 2025",287.53,288.39,285.85,288.14,288.14,"13,925,100"
"Mar 28, 2025",283.82,284.64,282.86,284.06,284.06,"9,563,700"
"Mar 27, 2025",280.55,282.07,279.59,281.97,281.97,"8,476,300"
"Mar 26, 2025",278.93,279.02,277.78,278.24,278.24,"3,717,500"
"Mar 25, 2025",278.78,279.96,278.27,278.47,278.47,"5,090,200"
"Mar 24, 2025",278.91,279.09,276.86,277.25,277.25,"7,870,100"
"Mar 21, 2025",279.46,279.46,276.59,278.49,278.49,"9,359,300"
"Mar 20, 2025",279.49,280.90,279.43,280.75,280.75,"5,863,300"
"Mar 19, 2025",279.85,281.48,279.06,281.11,281.11,"8,822,200"
"Mar 18, 2025",279.90,280.21,278.97,279.96,279.96,"9,596,500"
"Mar 17, 2025",275.54,276.79,275.39,276.73,276.73,"8,583,400"
"Mar 14, 2025",276.27,276.30,274.66,275.24,275.24,"13,365,000"
"Mar 13, 2025",271.57,275.35,271.55,275.13,275.13,"13,741,500"
"Mar 12, 2025",268.47,271.23,268.36,270.33,270.33,"7,236,200"
"Mar 11, 2025",268.47,269.73,268.44,269.16,269.16,"8,436,600"
"Mar 10, 2025",267.62,268.44,265.64,266.04,266.04,"7,593,900"
"Mar 07, 2025",269.09,270.34,267.64,268.39,268.39,"10,431,200"
"Mar 06, 2025",268.25,269.51,268.16,268.25,268.25,"6,136,400"
"Mar 05, 2025",267.97,270.26,267.96,269.62,269.62,"6,990,400"
"Mar 04, 2025",269.01,269.40,267.52,269.06,269.06,"8,481,300"
"Mar 03, 2025",265.07,266.88,265.07,266.74,266.74,"7,725,600"
"Feb 28, 2025",262.56,263.40,261.25,263.27,263.27,"11,504,500"
"Feb 27, 2025",266.49,266.67,264.45,264.93,264.93,"9,374,600"
"Feb 26, 2025",267.08,269.08,266.66,269.03,269.03,"7,276,000"
"Feb 25, 2025",271.46,271.68,266.45,268.62,268.62,"10,079,800"
"Feb 24, 2025",271.45,272.32,270.38,272.21,272.21,"5,374,400"
"Feb 21, 2025",270.80,271.51,269.51,270.74,270.74,"8,917,400"
"Feb 20, 2025",270.23,271.84,270.17,270.99,270.99,"7,356,900"
"Feb 19, 2025",270.68,271.33,269.24,270.85,270.85,"9,342,500"
"Feb 18, 2025",269.68,271.01,269.60,270.70,270.70,"8,185,900"
"Feb 14, 2025",270.07,270.21,265.45,266.29,266.29,"11,546,700"
"Feb 13, 2025",268.40,270.39,268.22,270.31,270.31,"8,347,500"
"Feb 12, 2025",267.15,268.43,266.35,267.67,267.67,"9,328,600"
"Feb 11, 2025",267.70,268.36,266.71,267.39,267.39,"7,169,500"
"Feb 10, 2025",268.00,268.66,267.24,268.37,268.37,"13,250,300"
"Feb 07, 2025",265.22,266.35,263.26,263.90,263.90,"9,154,000"
"Feb 06, 2025",263.66,263.72,261.49,263.43,263.43,"8,731,400"
"Feb 05, 2025",264.45,265.99,263.89,264.13,264.13,"12,681,100"
"Feb 04, 2025",261.83,262.54,261.35,262.50,262.50,"9,850,400"
"Feb 03, 2025",259.75,261.39,259.52,259.94,259.94,"11,521,100"
"Jan 31, 2025",259.08,259.99,257.86,258.56,258.56,"8,961,100"
"Jan 30, 2025",257.20,258.29,256.45,258.05,258.05,"12,981,200"
"Jan 29, 2025",254.55,254.82,253.30,254.20,254.20,"5,671,800"
"Jan 28, 2025",254.23,255.25,253.89,255.18,255.18,"5,332,000"
"Jan 27, 2025",253.86,254.26,251.92,252.99,252.99,"5,799,800"
"Jan 24, 2025",255.96,257.07,255.61,255.65,255.65,"7,341,300"
"Jan 23, 2025",253.19,254.54,252.82,254.07,254.07,"6,511,500"
"Jan 22, 2025",254.29,254.68,253.78,254.43,254.43,"5,213,800"
"Jan 21, 2025",251.95,253.36,251.83,253.13,253.13,"7,668,100"
"Jan 17, 2025",249.70,250.81,249.15,249.27,249.27,"8,312,900"
"Jan 16, 2025",250.56,251.39,250.27,250.60,250.60,"9,236,000"
"Jan 15, 2025",248.21,248.90,247.01,248.88,248.88,"6,345,000"
"Jan 14, 2025",245.62,247.04,245.52,247.03,247.03,"4,914,800"
"Jan 13, 2025",246.34,246.79,245.15,245.74,245.74,"8,448,600"
"Jan 10, 2025",248.01,249.04,247.55,248.21,248.21,"12,380,100"
"Jan 08, 2025",245.72,246.45,244.51,245.86,245.86,"6,303,300"
"Jan 07, 2025",245.52,245.77,243.81,244.56,244.56,"5,090,300"
"Jan 06, 2025",242.33,243.79,242.05,243.19,243.19,"3,758,900"
"Jan 03, 2025",244.56,244.82,243.36,243.49,243.49,"4,872,100"
"Jan 02, 2025",244.22,245.53,244.08,245.42,245.42,"6,241,900"
"Dec 31, 2024",241.05,242.52,241.05,242.13,242.13,"2,522,100"
"Dec 30, 2024",241.08,241.08,239.58,240.63,240.63,"3,522,500"
"Dec 27, 2024",241.20,241.95,241.05,241.40,241.40,"4,728,100"
"Dec 26, 2024",242.39,243.56,242.20,243.07,243.07,"4,645,100"
"Dec 24, 2024",241.49,241.66,240.82,241.44,241.44,"2,421,000"
"Dec 23, 2024",241.60,241.67,240.65,240.96,240.96,"5,835,500"
